PCI.817.01 - CUSTO DE COMPOSIÇÕES - SINTÉTICO                                               DATA DE EMISSÃO: 14/01/2025 00:05:26            DATA DE RT: 13/01/2025,,,,,,,,,,,,
"ENCARGOS SOCIAIS DESONERADOS: 83,02%(HORA)   46,43%(MÊS)",,,,,,,,,,,,
ABRANGÊNCIA : NACIONAL                                              LOCALIDADE  : ARACAJU                                                                                                             DATA DE PREÇO   : 12/2024 REFERÊNCIA COLETA : MEDIANO,,,,,,,,,,,,
,,,,,,,,,,,,
DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91867,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"8,23",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91868,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"11,44",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91869,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"14,55",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91870,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"10,31",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91871,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"11,74",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91872,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"14,94",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,91873,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"18,05",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,93008,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"15,11",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,93009,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 60 MM (2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"22,40",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,93010,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 75 MM (2 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"31,23",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,93011,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 85 MM (3""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"38,20",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,93012,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"57,80",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,95726,"ELETRODUTO RÍGIDO SOLDÁVEL, PVC, DN 20 MM (1/2""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022_PA",M,COEFICIENTE DE REPRESENTATIVIDADE,"12,93",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,95727,"ELETRODUTO RÍGIDO SOLDÁVEL, PVC, DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022_PA",M,COEFICIENTE DE REPRESENTATIVIDADE,"15,91",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,95728,"ELETRODUTO RÍGIDO SOLDÁVEL, PVC, DN 32 MM (1""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022_PA",M,COEFICIENTE DE REPRESENTATIVIDADE,"20,75",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,97667,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 50 (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"8,38",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,97668,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 63 (2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"11,96",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,97669,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 90 (3""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"17,54",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,ELETRODUTOS/CALHAS PARA LEITO DE CABOS,0165,,,97670,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 100 (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"22,82",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91874,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"5,79",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91875,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"6,78",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91876,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"8,13",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91877,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,95",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91878,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,55",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91879,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"5,53",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91880,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"6,88",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91881,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"8,71",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91882,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"8,36",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91884,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,34",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91885,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"10,65",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91886,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,44",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91887,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,88",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91889,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,65",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91890,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"10,93",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91892,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,45",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91893,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,48",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91895,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"15,03",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91896,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"15,52",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91898,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"17,18",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91899,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"8,00",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91901,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"7,77",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91902,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,05",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91904,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"10,57",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91905,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"11,60",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91907,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,15",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91908,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,68",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91910,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"15,34",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91911,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,73",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91913,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 20 MM (1/2""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,50",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91914,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"14,75",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91916,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"16,27",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91917,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"17,25",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91919,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"18,80",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91920,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,25",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91922,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"20,91",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93013,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,34",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93014,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 60 MM (2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"15,00",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93015,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 75 MM (2 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,04",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93016,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 85 MM (3""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"26,51",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93017,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"39,09",CAIXA REFERENCIAL,
