PCI.817.01 - CUSTO DE COMPOSIÇÕES - SINTÉTICO                                               DATA DE EMISSÃO: 13/01/2025 23:34:07            DATA DE RT: 13/01/2025,,,,,,,,,,,,
"ENCARGOS SOCIAIS DESONERADOS: 83,87%(HORA)   44,39%(MÊS)",,,,,,,,,,,,
ABRANGÊNCIA : NACIONAL                                              LOCALIDADE  : BELEM                                                                                                               DATA DE PREÇO   : 12/2024 REFERÊNCIA COLETA : MEDIANO,,,,,,,,,,,,
,,,,,,,,,,,,
DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103795,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA ESCADA HIDRÁULICA, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM, 3 UTILIZAÇÕES. AF_08/2022",M2,COEFICIENTE DE REPRESENTATIVIDADE,"81,67",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103796,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA BACIA DE DISSIPAÇÃO, EM MADEIRA SERRADA, E = 25 MM, 2 UTILIZAÇÕES. AF_08/2022",M2,COEFICIENTE DE REPRESENTATIVIDADE,"62,11",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103797,ARMAÇÃO DE DESCIDA D'ÁGUA UTILIZANDO AÇO CA-60 DE 5 MM - MONTAGEM. AF_08/2022,KG,COEFICIENTE DE REPRESENTATIVIDADE,"16,67",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103798,"CONCRETAGEM DE DISSIPADOR DE ENERGIA, CONCRETO USINADO, FCK = 20 MPA, COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"836,77",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103799,"PEDRA DE MÃO FIXADA COM CONCRETO PARA BACIA DE DISSIPAÇÃO, 40% DE CONCRETO EM VOLUME, FCK = 20 MPA, COM USO DE JERICA E PREPARO EM BETONEIRA DE 600 L - AREIA, BRITA E PEDRA DE MÃO COMERCIAIS - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_08/2022",M3,COEFICIENTE DE REPRESENTATIVIDADE,"614,59",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103800,"PEDRA ARGAMASSADA COM CIMENTO E AREIA 1:3, 40% DE ARGAMASSA EM VOLUME - AREIA E PEDRA DE MÃO COMERCIAIS - FORNECIMENTO E ASSENTAMENTO. AF_08/2022",M3,COEFICIENTE DE REPRESENTATIVIDADE,"696,98",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103801,"CONCRETAGEM DE DISSIPADOR DE ENERGIA, FCK = 20 MPA, COM USO DE JERICAS E PREPARO EM BETONEIRA DE 600 L - AREIA E BRITA COMERCIAIS - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"870,78",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103925,"ESCADA HIDRÁULICA, LARGURA ATÉ 1M, TIPO DESCIDA D'ÁGUA DE CORTE OU ATERRO EM DEGRAUS (DCD 02, 04 E DAD 02), EM CONCRETO USINADO, FCK = 20 MPA, LANÇADO COM BOMBA, INCLUINDO ARMAÇÃO, MATERIAIS E FÔRMAS (3 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"1.866,17",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103926,"ESCADA HIDRÁULICA, LARGURA DE 1 A 4,1 M, TIPO DESCIDA D'ÁGUA DE ATERRO EM DEGRAUS (DAD 04, 06, 08, 10, 12, 14, 16, 18), EM CONCRETO USINADO, FCK = 20 MPA, LANÇADO COM BOMBA, INCLUINDO ARMAÇÃO, MATERIAIS E FÔRMAS (3 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"1.546,60",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103928,"BACIA DE DISSIPAÇÃO, TIPO BACIA EM PEDRA DE MÃO ARGAMASSADA (DES 01, 02, 03, 04), LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022",M3,COEFICIENTE DE REPRESENTATIVIDADE,"696,98",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103929,"BACIA DE DISSIPAÇÃO, TIPO BACIA COM DENTES DE CONCRETO (01), COM PREPARO MANUAL, FCK = 20 MPA, LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"1.491,94",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103930,"BACIA DE DISSIPAÇÃO, LARGURA ATÉ 1 M, TIPO BACIA EM PEDRA DE MÃO FIXADA COM CONCRETO (DEB 01, 02), COM PREPARO MANUAL, FCK = 20 MPA, LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"988,87",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103931,"BACIA DE DISSIPAÇÃO, LARGURA DE 1 A 4 M, TIPO BACIA EM PEDRA DE MÃO FIXADA COM CONCRETO (DEB 03, 04, 05, 06), COM PREPARO MANUAL, FCK = 20 MPA, LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"774,79",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103932,"BACIA DE DISSIPAÇÃO, LARGURA DE 4 A 9,2 M, TIPO BACIA EM PEDRA DE MÃO FIXADA COM CONCRETO (DEB 07, 08, 09, 10, 11, 12, 13), COM PREPARO MANUAL, FCK = 20 MPA, LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"743,42",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,103933,"DESCIDA D'ÁGUA RÁPIDA (DAR 03), EM CONCRETO USINADO, FCK = 20 MPA, LANÇADO COM BOMBA, INCLUINDO ARMAÇÃO, MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022",M3,ATRIBUÍDO SÃO PAULO,"1.757,16",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105041,"VIGA DE MADEIRA SERRADA, PINUS OU EQUIVALENTE DA REGIÃO, SEÇÃO RETANGULAR 7,5 X 10 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"53,94",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105042,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 12 A 15 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"59,21",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105045,"VIGA DE MADEIRA SERRADA, PINUS OU EQUIVALENTE DA REGIÃO, SEÇÃO RETANGULAR 7,5 X 15 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"62,45",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105046,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 12 A 15 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"49,64",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105050,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 21 A 29 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"183,83",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105053,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 21 A 29 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"174,39",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105056,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 30 A 34 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"254,04",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105058,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 30 A 34 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"245,23",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105061,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 10 X 10 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"85,63",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105064,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 10 X 10 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"73,50",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105068,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 15 X 15 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"141,69",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105071,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 15 X 15 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"129,56",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105074,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 20 X 20 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"220,14",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105077,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 20 X 20 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"208,08",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105080,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 6 X 12 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"59,20",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105081,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 6 X 16 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"68,07",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105082,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 12 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"61,59",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105083,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 16 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"69,15",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105084,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 20 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"85,23",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105085,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 8 X 16 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"88,97",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105086,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 25 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"79,38",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105087,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 30 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"88,84",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105088,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 40 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"158,51",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105089,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 8 X 30 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"146,50",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105090,"PISO DE MADEIRA, SOBRE VIGOTAS DE MADEIRA SEÇÃO 7,5 X 15 CM. AF_03/2024",M2,ATRIBUÍDO SÃO PAULO,"470,82",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105091,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 7,5 X 23 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"116,66",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105092,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 7,5 X 23 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"126,67",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105093,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 8 X 30 CM. AF_03/2024",M,COEFICIENTE DE REPRESENTATIVIDADE,"128,49",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105095,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 16 A 20 CM, APOIO ARTICULADO, COMPRIMENTO DE 3 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"88,38",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105098,"PILAR DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, FIXADO COM VERGALHÃO, DIÂMETRO DE 16 A 20 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"78,84",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105099,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 12 A 15 CM. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"74,37",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105100,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 16 A 20 CM. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"106,02",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105101,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 21 A 29 CM. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"206,67",CAIXA REFERENCIAL,
FUNDACOES E ESTRUTURAS,FUES,ESTRUTURAS DIVERSAS,0301,,,105102,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 30 A 34 CM. AF_03/2024",M,ATRIBUÍDO SÃO PAULO,"283,63",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM ARGAMASSA,0138,,,98562,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM ARGAMASSA DE CIMENTO E AREIA, COM ADITIVO IMPERMEABILIZANTE, E = 1,5CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"52,08",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM ADITIVO,0140,,,98555,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM ARGAMASSA POLIMÉRICA / MEMBRANA ACRÍLICA, 3 DEMÃOS. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"29,97",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM ADITIVO,0140,,,98556,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM ARGAMASSA POLIMÉRICA / MEMBRANA ACRÍLICA, 4 DEMÃOS, REFORÇADA COM VÉU DE POLIÉSTER (MAV). AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"55,91",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM ADITIVO,0140,,,98558,TRATAMENTO DE RALO OU PONTO EMERGENTE COM ARGAMASSA POLIMÉRICA / MEMBRANA ACRÍLICA REFORÇADO COM TELA DE POLIÉSTER (MAV). AF_09/2023,UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,51",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM ADITIVO,0140,,,98559,TRATAMENTO DE RODAPÉ COM TELA DE POLIÉSTER. AF_09/2023,M,COEFICIENTE DE REPRESENTATIVIDADE,"4,92",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM MANTA,0141,,,98546,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MANTA ASFÁLTICA, UMA CAMADA, INCLUSIVE APLICAÇÃO DE PRIMER ASFÁLTICO, E=4MM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"127,00",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM MANTA,0141,,,98547,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MANTA ASFÁLTICA, DUAS CAMADAS, INCLUSIVE APLICAÇÃO DE PRIMER ASFÁLTICO, E=3MM E E=4MM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"214,93",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM MANTA,0141,,,98553,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MEMBRANA À BASE DE POLIURETANO, 2 DEMÃOS. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"200,45",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO COM MANTA,0141,,,98554,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM MEMBRANA À BASE DE RESINA ACRÍLICA, 3 DEMÃOS. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"49,24",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,IMPERMEABILIZACAO BETUMINOSA C/EMULSAO ASFALTICA E ACRILICA,0145,,,98557,"IMPERMEABILIZAÇÃO DE SUPERFÍCIE COM EMULSÃO ASFÁLTICA, 2 DEMÃOS. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"47,45",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98563,"PROTEÇÃO MECÂNICA DE SUPERFÍCIE HORIZONTAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=2CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"42,28",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98564,"PROTEÇÃO MECÂNICA DE SUPERFÍCIE VERTICAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=2CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"59,81",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98565,"PROTEÇÃO MECÂNICA DE SUPERFICIE HORIZONTAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=3CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"59,86",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98566,"PROTEÇÃO MECÂNICA DE SUPERFÍCIE VERTICAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=3CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"77,40",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98567,"PROTEÇÃO MECÂNICA DE SUPERFICIE HORIZONTAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=4CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"76,40",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98568,"PROTEÇÃO MECÂNICA DE SUPERFÍCIE VERTICAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=4CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"93,93",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98569,"PROTEÇÃO MECÂNICA DE SUPERFICIE HORIZONTAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=5CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"93,98",CAIXA REFERENCIAL,
IMPERMEABILIZACOES E PROTECOES DIVERSAS,IMPE,PROTECAO DE SUPERFICIE COM ARGAMASSA,0150,,,98570,"PROTEÇÃO MECÂNICA DE SUPERFÍCIE VERTICAL COM ARGAMASSA DE CIMENTO E AREIA, TRAÇO 1:3, E=5CM. AF_09/2023",M2,COEFICIENTE DE REPRESENTATIVIDADE,"111,51",CAIXA REFERENCIAL,
