PCI.817.01 - CUSTO DE COMPOSIÇÕES - SINTÉTICO                                               DATA DE EMISSÃO: 13/01/2025 23:54:36            DATA DE RT: 13/01/2025,,,,,,,,,,,,
"ENCARGOS SOCIAIS DESONERADOS: 82,94%(HORA)   44,06%(MÊS)",,,,,,,,,,,,
ABRANGÊNCIA : NACIONAL                                              LOCALIDADE  : PORTO VELHO                                                                                                         DATA DE PREÇO   : 12/2024 REFERÊNCIA COLETA : MEDIANO,,,,,,,,,,,,
,,,,,,,,,,,,
DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91920,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"23,00",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,91922,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"24,82",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93013,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"14,70",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93014,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 60 MM (2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"17,79",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93015,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 75 MM (2 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"25,78",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93016,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 85 MM (3""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"30,86",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93017,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"45,14",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93018,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,36",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93020,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 60 MM (2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"28,02",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93022,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 75 MM (2 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"44,16",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93024,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 85 MM (3""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"46,82",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,93026,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 110 MM (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",UN,COEFICIENTE DE REPRESENTATIVIDADE,"73,68",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,97559,"CURVA 135 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM FORRO - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,87",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,97562,"CURVA 135 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"10,58",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,97564,"CURVA 135 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"17,51",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CONEXOES,0166,,,104395,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,67",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91924,"CABO DE COBRE FLEXÍVEL ISOLADO, 1,5 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"3,08",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91925,"CABO DE COBRE FLEXÍVEL ISOLADO, 1,5 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"3,74",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91926,"CABO DE COBRE FLEXÍVEL ISOLADO, 2,5 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"4,48",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91927,"CABO DE COBRE FLEXÍVEL ISOLADO, 2,5 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"5,04",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91928,"CABO DE COBRE FLEXÍVEL ISOLADO, 4 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"6,96",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91929,"CABO DE COBRE FLEXÍVEL ISOLADO, 4 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"7,44",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91930,"CABO DE COBRE FLEXÍVEL ISOLADO, 6 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"9,74",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91931,"CABO DE COBRE FLEXÍVEL ISOLADO, 6 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"10,52",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91932,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"17,47",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91933,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"16,84",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91934,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"25,23",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,91935,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",M,COEFICIENTE DE REPRESENTATIVIDADE,"26,45",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92979,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"11,63",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92980,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"11,11",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92981,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"16,60",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92982,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"17,61",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92984,"CABO DE COBRE FLEXÍVEL ISOLADO, 25 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"29,12",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92986,"CABO DE COBRE FLEXÍVEL ISOLADO, 35 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"40,29",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92988,"CABO DE COBRE FLEXÍVEL ISOLADO, 50 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"58,53",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92990,"CABO DE COBRE FLEXÍVEL ISOLADO, 70 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"81,08",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92992,"CABO DE COBRE FLEXÍVEL ISOLADO, 95 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"104,84",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92994,"CABO DE COBRE FLEXÍVEL ISOLADO, 120 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"136,28",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92996,"CABO DE COBRE FLEXÍVEL ISOLADO, 150 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"164,88",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,92998,"CABO DE COBRE FLEXÍVEL ISOLADO, 185 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"202,11",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,93000,"CABO DE COBRE FLEXÍVEL ISOLADO, 240 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"267,63",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,93002,"CABO DE COBRE FLEXÍVEL ISOLADO, 300 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,COEFICIENTE DE REPRESENTATIVIDADE,"346,11",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,101884,"CABO DE COBRE ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"11,36",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,101885,"CABO DE COBRE ISOLADO, 10 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"10,84",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,101886,"CABO DE COBRE ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"16,30",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,101887,"CABO DE COBRE ISOLADO, 16 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"17,31",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,101888,"CABO DE COBRE ISOLADO, 25 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"25,57",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,FIOS/CABOS,0167,,,101889,"CABO DE COBRE ISOLADO, 25 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,COEFICIENTE DE REPRESENTATIVIDADE,"26,87",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91936,"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"16,77",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91937,"CAIXA OCTOGONAL 3"" X 3"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"15,16",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91939,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"31,48",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91940,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"17,98",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91941,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"11,37",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91942,"CAIXA RETANGULAR 4"" X 4"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"34,73",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91943,"CAIXA RETANGULAR 4"" X 4"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"20,77",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,91944,"CAIXA RETANGULAR 4"" X 4"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,89",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92865,"CAIXA OCTOGONAL 4"" X 4"", METÁLICA, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"16,05",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92866,"CAIXA SEXTAVADA 3"" X 3"", METÁLICA, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,61",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92867,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"31,59",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92868,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"18,09",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92869,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"11,48",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92870,"CAIXA RETANGULAR 4"" X 4"" ALTA (2,00 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"35,22",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92871,"CAIXA RETANGULAR 4"" X 4"" MÉDIA (1,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"21,26",CAIXA REFERENCIAL,
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXTERNA,INEL,CAIXAS,0168,,,92872,"CAIXA RETANGULAR 4"" X 4"" BAIXA (0,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,COEFICIENTE DE REPRESENTATIVIDADE,"14,38",CAIXA REFERENCIAL,
